dataset	culture_day	pathway	feature_counts	sig_feature_counts	features	sig_features
BPS_high_wk22	d7	Metabolic pathways	550	83	107.04881__2.145;107.04881__2.145;111.04377__0.422;111.04378__0.412;115.07513__1.483;119.04888__0.803;119.04893__0.82;119.04894__1.335;119.04899__6.691;126.05482__1.338;129.01809__0.359;129.01809__0.359;129.01809__0.359;130.04964__0.095;130.08604__0.63;130.08604__0.63;130.08605__0.618;130.08605__0.618;130.08607__1.018;130.08607__1.018;131.0701__0.84;131.07022__6.006;133.01307__4.653;133.01308__1.233;133.01308__4.567;135.04397__1.834;138.01851__0.392;139.05014__0.821;144.02906__0.972;144.02909__0.466;144.02912__0.431;145.01316__4.884;145.01316__4.884;145.01319__0.364;145.01321__1.305;145.01323__1.139;145.01336__0.417;145.01343__0.446;145.04938__0.476;146.04471__4.779;147.06517__1.255;147.06517__1.255;147.06526__2.488;147.06526__2.488;149.00803__0.964;149.00804__0.917;149.00811__0.449;149.00842__2.603;149.00847__3.563;149.0085__1.923;149.04446__1.047;149.04446__1.047;149.04446__1.047;149.04446__1.047;149.04446__1.047;149.04451__0.435;149.04451__0.435;149.04451__0.435;149.04451__0.435;149.04451__0.435;149.0446__0.865;149.0446__0.865;149.0446__0.865;149.0446__0.865;149.0446__0.865;149.04462__4.821;149.04462__4.821;149.04462__4.821;149.04462__4.821;149.04462__4.821;151.02495__0.678;151.02503__0.756;151.02519__2.215;152.03421__0.382;153.01803__2.667;153.01803__2.667;153.01826__0.473;153.01826__0.473;153.01829__1.072;153.01829__1.072;153.0183__0.471;153.0183__0.471;153.01838__4.142;153.01838__4.142;153.02947__4.808;153.02949__1.216;155.04499__0.923;155.04505__0.788;155.04512__4.753;156.99396__1.426;156.99396__1.426;156.99396__1.426;156.99414__2.325;157.01299__0.881;157.01306__1.009;157.01307__4.856;157.01309__0.467;157.01319__0.468;157.01328__1.199;157.0133__1.1;159.0289__0.894;159.07624__1.113;159.07635__0.895;160.00621__0.468;160.00635__0.648;160.03924__1.379;160.03943__5.111;163.02359__0.46;163.02379__4.848;163.02383__1.148;163.02394__4.877;163.02394__4.877;163.03903__2.57;163.07541__1.403;164.07067__0.757;164.07067__0.757;164.07067__0.757;164.07072__0.755;164.07072__0.755;164.07072__0.755;164.07084__2.56;164.07084__2.56;164.07084__2.56;166.03846__2.388;166.03856__1.926;166.03858__2.609;167.03337__4.846;167.03337__4.846;167.03337__4.846;167.03392__0.676;167.03392__0.676;167.03392__0.676;167.03397__0.381;167.03397__0.381;167.03397__0.381;168.9804__0.989;168.98107__1.418;169.12211__1.581;169.12211__1.581;169.12241__1.598;169.12241__1.598;171.00482__4.333;171.00482__4.806;172.00648__0.942;172.00649__1.19;172.0065__1.207;172.00658__7.317;172.00661__6.449;172.00665__4.039;172.06053__1.043;172.06055__0.88;172.06059__1.106;172.06065__1.844;173.00811__0.449;173.00821__0.454;173.00826__4.812;173.00826__4.812;173.00826__4.812;173.00832__0.434;173.00833__0.99;174.05509__1.456;174.05509__1.456;175.02374__1.2;175.02385__0.471;175.02387__0.471;175.02388__0.374;175.02392__4.859;175.02392__4.859;175.02401__1.994;175.09654__1.529;177.03952__0.47;177.03952__0.47;177.03952__0.47;177.03954__0.486;177.03954__0.486;177.03954__0.486;178.01702__0.469;179.05512__0.505;179.05512__0.505;179.05512__0.505;179.05512__0.505;179.05512__0.505;179.05512__0.505;179.05516__4.587;179.05516__4.587;179.05516__4.587;179.05516__4.587;179.05516__4.587;179.05516__4.587;179.05518__0.476;179.05518__0.476;179.05518__0.476;179.05518__0.476;179.05518__0.476;179.05518__0.476;179.05518__0.713;179.05518__0.713;179.05518__0.713;179.05518__0.713;179.05518__0.713;179.05518__0.713;179.05563__2.611;179.05563__2.611;179.05563__2.611;179.05563__2.611;179.05563__2.611;179.05563__2.611;180.06564__0.65;180.06573__0.692;180.06578__0.357;181.01349__1.244;181.01351__1.172;181.04911__4.783;181.04911__4.783;181.04948__0.804;181.04982__1.2;181.04992__4.663;182.04462__4.02;182.04501__0.752;186.11278__0.924;186.964__0.458;190.07219__1.221;191.01893__0.927;191.01899__0.877;191.01899__0.877;191.01899__0.877;191.01902__1.159;191.01903__1.199;191.01903__4.876;191.01907__1.949;191.0191__4.852;191.0191__4.852;191.01918__0.417;191.05521__0.476;192.98919__8.005;193.03445__0.38;193.03445__0.38;193.03458__4.862;193.03458__4.862;193.03459__0.928;193.03459__0.928;193.03461__0.986;193.03461__0.986;193.03462__4.669;193.03462__4.669;193.03463__1.185;193.03463__1.185;193.03469__4.84;193.03469__4.84;193.03471__1.203;193.03471__1.203;193.03472__0.42;193.03472__0.42;193.0711__1.48;195.05005__1.181;195.05021__0.788;195.05024__0.472;195.05026__1.002;195.05026__1.002;195.05026__1.002;195.05026__1.002;195.05026__1.002;195.05032__1.209;195.05035__0.815;197.04408__0.813;197.04408__0.813;197.04417__4.861;197.04417__4.861;197.04425__4.815;197.04425__4.815;197.04443__1.068;197.04443__1.068;197.04443__1.965;197.04443__1.965;197.04444__0.841;197.04444__0.841;197.04454__1.337;197.04454__1.337;197.04454__1.337;197.04454__1.337;197.04473__0.917;197.04473__0.917;197.04474__0.458;197.04474__0.458;197.04476__1.227;197.04476__1.227;199.02349__4.831;199.02411__1.033;199.02412__0.925;199.02416__1.101;199.16973__2.049;203.08194__0.936;204.06632__6.999;205.03459__4.838;205.03461__0.441;205.03466__1.185;205.03469__0.915;205.03469__4.861;205.03472__1.263;205.03473__1.161;206.04513__0.652;206.04513__0.732;206.04516__0.767;206.04518__0.638;206.04543__5.111;207.05046__0.444;207.08701__3.124;207.08701__3.124;207.10214__1.426;209.04361__3.474;209.04361__3.81;209.04463__7.022;209.04483__1.331;209.04504__1.394;209.04504__1.394;209.04504__1.394;209.06648__2.058;209.06649__1.553;209.08069__4.323;209.08115__7.583;209.08146__1.197;213.0148__1.276;213.0148__1.276;214.99507__4.797;214.99514__4.336;220.06113__1.373;220.14607__1.529;220.1461__1.496;220.14668__8.398;221.04458__6.961;221.04458__6.961;221.04518__1.352;221.04518__1.352;224.05587__0.786;224.05597__1.394;224.05597__1.394;224.05597__1.394;224.05606__1.384;230.06649__0.47;230.06653__0.467;239.05406__4.413;239.0554__2.454;239.05552__2.739;241.01176__0.603;241.01181__0.641;241.01214__4.714;241.08654__1.53;241.08678__2.563;241.08684__1.535;243.01602__0.462;243.01602__0.462;243.01691__0.465;243.01691__0.465;243.01712__0.464;243.01712__0.464;247.09841__1.379;247.09885__1.258;248.93876__1.193;248.93878__1.166;249.14825__1.419;249.14825__1.419;249.14825__1.419;249.1492__1.438;249.14923__0.857;249.15149__1.562;255.04841__0.699;255.04862__0.725;255.06591__2.434;255.06591__2.434;255.06592__1.487;255.06592__1.487;255.06593__1.637;255.06593__1.637;255.06612__1.46;255.06612__1.46;255.0664__7.705;255.0664__7.705;257.08185__1.532;257.08185__1.532;257.08187__1.55;257.08187__1.55;257.08191__2.565;257.08191__2.565;257.08195__1.439;257.08195__1.439;257.082__1.692;257.082__1.692;257.08206__8.063;257.08206__8.063;258.03855__6.013;258.03855__6.013;258.03855__6.013;263.09708__0.709;265.01805__2.317;265.01805__2.317;265.01805__2.317;265.01822__6.79;265.18058__1.686;265.18058__1.686;265.18077__1.549;265.18077__1.549;265.18112__8.292;265.18112__8.292;269.0456__4.194;269.04561__1.536;269.04566__1.552;269.06597__2.294;271.06133__1.491;271.06134__1.513;271.06138__2.505;273.07698__1.518;273.07701__1.493;273.07709__7.917;274.10173__4.293;274.10173__4.293;274.10173__4.293;274.10175__1.565;274.10199__3.865;274.10199__3.865;274.10199__3.865;275.07567__1.631;275.07567__1.631;275.07567__1.631;281.13913__1.221;286.10147__9.032;292.98658__0.609;292.98665__0.644;293.17599__2.486;293.17599__2.486;293.21204__1.667;293.21204__1.667;293.21204__1.667;293.21204__1.667;293.21224__2.686;293.21224__2.686;293.21224__2.686;293.21224__2.686;295.22731__1.875;297.09769__1.346;297.09868__9.143;299.07615__4.236;299.07658__2.198;305.1606__1.447;311.18656__2.361;313.09068__0.752;313.09271__1.379;313.09276__1.35;313.09523__1.637;315.25413__1.597;324.21761__1.491;327.08775__1.09;329.10326__1.173;329.10332__1.363;329.10333__1.214;329.10338__1.351;329.10339__6.768;329.10357__2.23;329.10358__7.853;329.10359__7.561;333.20551__1.639;333.20551__1.639;333.20551__1.639;333.20688__1.657;333.20688__1.657;333.20688__1.657;333.20699__1.622;333.20699__1.622;333.20699__1.622;335.05745__1.635;337.20094__1.646;337.20156__1.6;337.20186__1.517;337.23645__2.121;337.23841__1.571;337.23858__1.61;339.18076__1.653;339.18091__7.447;339.18096__1.44;341.12354__3.654;341.12387__3.183;345.21008__1.657;345.21015__1.62;351.21665__1.546;351.21665__1.546;351.21665__1.546;351.21671__1.498;351.21671__1.498;351.21671__1.498;351.2175__2.513;351.2175__2.513;351.2175__2.513;351.21797__1.527;351.21797__1.527;351.21797__1.527;355.12176__1.45;355.12176__1.45;355.12176__1.45;359.22428__1.672;362.15375__7.56;363.18176__1.443;363.18176__1.443;363.18176__1.443;363.18223__1.403;365.23557__1.838;367.09946__7.153;367.21216__1.494;367.21218__1.452;367.21226__2.318;367.24569__1.758;369.22792__1.494;385.09289__1.337;385.09299__7.248;385.09301__0.996;385.09318__7.02;385.09322__1.04;387.12903__6.739;389.14574__7.943;389.2717__8.29;391.28564__1.735;391.28564__1.832;391.28567__1.668;391.28568__1.634;391.28583__2.748;391.28591__8.833;391.28859__2.07;404.29293__1.951;405.26456__1.555;405.26458__1.587;405.26467__2.547;407.28023__1.877;407.28024__1.556;407.28029__1.589;407.2809__8.501;427.26213__1.838;427.26219__1.729;427.26241__2.775;427.26314__1.679;443.25828__1.62;443.25957__1.592;450.31511__3.071;457.11414__1.356;457.11467__1.351;487.23721__1.51;487.2373__1.477;487.23731__2.453;567.30014__1.472;567.30027__1.446;567.30044__2.464;591.46323__2.185;591.46323__2.185	145.01316__4.884;145.01316__4.884;145.01323__1.139;147.06517__1.255;147.06517__1.255;156.99396__1.426;156.99396__1.426;156.99396__1.426;157.01307__4.856;163.02394__4.877;163.02394__4.877;163.03903__2.57;164.07072__0.755;164.07072__0.755;164.07072__0.755;173.00826__4.812;173.00826__4.812;173.00826__4.812;175.02392__4.859;175.02392__4.859;179.05518__0.713;179.05518__0.713;179.05518__0.713;179.05518__0.713;179.05518__0.713;179.05518__0.713;181.04911__4.783;181.04911__4.783;182.04462__4.02;191.01899__0.877;191.01899__0.877;191.01899__0.877;191.01902__1.159;191.0191__4.852;191.0191__4.852;193.03458__4.862;193.03458__4.862;193.03462__4.669;193.03462__4.669;197.04417__4.861;197.04417__4.861;197.04454__1.337;197.04454__1.337;197.04454__1.337;197.04454__1.337;205.03466__1.185;205.03469__4.861;209.04504__1.394;209.04504__1.394;209.04504__1.394;220.06113__1.373;224.05597__1.394;224.05597__1.394;224.05597__1.394;249.14825__1.419;249.14825__1.419;249.14825__1.419;249.1492__1.438;265.01805__2.317;265.01805__2.317;265.01805__2.317;274.10173__4.293;274.10173__4.293;274.10173__4.293;274.10199__3.865;274.10199__3.865;274.10199__3.865;275.07567__1.631;275.07567__1.631;275.07567__1.631;299.07658__2.198;337.23858__1.61;355.12176__1.45;355.12176__1.45;355.12176__1.45;359.22428__1.672;363.18176__1.443;363.18176__1.443;363.18176__1.443;391.28564__1.832;391.28567__1.668;591.46323__2.185;591.46323__2.185
BPS_high_wk22	d7	Methane metabolism	49	4	138.01851__0.392;149.04446__1.047;149.04451__0.435;149.0446__0.865;149.04462__4.821;152.03421__0.382;153.01803__2.667;153.01826__0.473;153.01829__1.072;153.0183__0.471;153.01838__4.142;163.03903__2.57;171.00482__4.333;171.00482__4.806;179.05512__0.505;179.05512__0.505;179.05512__0.505;179.05516__4.587;179.05516__4.587;179.05516__4.587;179.05518__0.476;179.05518__0.476;179.05518__0.476;179.05518__0.713;179.05518__0.713;179.05518__0.713;179.05563__2.611;179.05563__2.611;179.05563__2.611;180.06564__0.65;180.06573__0.692;180.06578__0.357;195.05026__1.002;255.04841__0.699;255.04862__0.725;258.03855__6.013;327.08775__1.09;329.10326__1.173;329.10332__1.363;329.10333__1.214;329.10338__1.351;329.10339__6.768;329.10357__2.23;329.10358__7.853;329.10359__7.561;389.14574__7.943;567.30014__1.472;567.30027__1.446;567.30044__2.464	163.03903__2.57;179.05518__0.713;179.05518__0.713;179.05518__0.713
BPS_high_wk22	d7	Microbial metabolism in diverse environments	300	35	107.04881__2.145;107.04881__2.145;111.04377__0.422;111.04378__0.412;115.07513__1.483;119.04888__0.803;119.04893__0.82;119.04894__1.335;119.04899__6.691;126.05482__1.338;129.01809__0.359;129.01809__0.359;129.01809__0.359;130.08604__0.63;130.08605__0.618;130.08607__1.018;133.01307__4.653;133.01308__1.233;133.01308__4.567;135.04397__1.834;135.04397__1.834;135.04397__1.834;138.01851__0.392;147.06517__1.255;147.06517__1.255;147.06526__2.488;147.06526__2.488;149.00803__0.964;149.00804__0.917;149.00811__0.449;149.00842__2.603;149.00847__3.563;149.0085__1.923;149.04446__1.047;149.04446__1.047;149.04446__1.047;149.04451__0.435;149.04451__0.435;149.04451__0.435;149.0446__0.865;149.0446__0.865;149.0446__0.865;149.04462__4.821;149.04462__4.821;149.04462__4.821;151.02495__0.678;151.02503__0.756;151.02519__2.215;152.03421__0.382;153.01803__2.667;153.01826__0.473;153.01829__1.072;153.0183__0.471;153.01838__4.142;153.02947__4.808;153.02949__1.216;155.04499__0.923;155.04505__0.788;155.04512__4.753;156.02922__0.411;156.99396__1.426;156.99396__1.426;156.99396__1.426;156.99414__2.325;157.01299__0.881;157.01306__1.009;157.01307__4.856;157.01309__0.467;157.01319__0.468;157.01328__1.199;157.0133__1.1;159.0289__0.894;159.07624__1.113;159.07635__0.895;163.03903__2.57;163.07541__1.403;164.07067__0.757;164.07072__0.755;164.07084__2.56;167.03337__4.846;167.03337__4.846;167.03337__4.846;167.03392__0.676;167.03392__0.676;167.03392__0.676;167.03397__0.381;167.03397__0.381;167.03397__0.381;168.9804__0.989;168.98107__1.418;169.12211__1.581;169.12241__1.598;171.00482__4.333;171.00482__4.806;172.00648__0.942;172.00649__1.19;172.0065__1.207;172.00658__7.317;172.00661__6.449;172.00665__4.039;174.05509__1.456;175.02374__1.2;175.02385__0.471;175.02387__0.471;175.02388__0.374;175.02392__4.859;175.02392__4.859;175.02401__1.994;177.03952__0.47;177.03952__0.47;177.03954__0.486;177.03954__0.486;179.05512__0.505;179.05512__0.505;179.05512__0.505;179.05512__0.505;179.05512__0.505;179.05516__4.587;179.05516__4.587;179.05516__4.587;179.05516__4.587;179.05516__4.587;179.05518__0.476;179.05518__0.476;179.05518__0.476;179.05518__0.476;179.05518__0.476;179.05518__0.713;179.05518__0.713;179.05518__0.713;179.05518__0.713;179.05518__0.713;179.05563__2.611;179.05563__2.611;179.05563__2.611;179.05563__2.611;179.05563__2.611;180.06564__0.65;180.06573__0.692;180.06578__0.357;181.01343__1.019;181.01343__1.048;181.01343__4.823;181.01345__1.124;181.01349__1.244;181.01351__1.172;186.11278__0.924;186.964__0.458;190.07219__1.221;192.98919__8.005;193.03445__0.38;193.03445__0.38;193.03458__4.862;193.03458__4.862;193.03459__0.928;193.03459__0.928;193.03461__0.986;193.03461__0.986;193.03462__4.669;193.03462__4.669;193.03463__1.185;193.03463__1.185;193.03469__4.84;193.03469__4.84;193.03471__1.203;193.03471__1.203;193.03472__0.42;193.03472__0.42;193.0711__1.48;193.0711__1.48;195.05005__1.181;195.05021__0.788;195.05024__0.472;195.05026__1.002;195.05026__1.002;195.05026__1.002;195.05032__1.209;195.05035__0.815;195.13834__1.526;199.02349__4.831;199.02411__1.033;199.02412__0.925;199.02416__1.101;203.08194__0.936;207.08701__3.124;207.08701__3.124;209.04361__3.474;209.04361__3.81;209.04463__7.022;209.04483__1.331;209.04504__1.394;209.04504__1.394;209.04504__1.394;213.11287__7.72;213.11287__7.72;214.99507__4.797;214.99514__4.336;221.04458__6.961;221.04458__6.961;221.04518__1.352;221.04518__1.352;226.95057__0.477;226.9506__0.479;226.95102__7.118;230.06649__0.47;230.06653__0.467;239.01627__4.875;243.01602__0.462;243.01691__0.465;243.01712__0.464;248.93876__1.193;248.93878__1.166;255.04841__0.699;255.04862__0.725;255.06591__2.434;255.06592__1.487;255.06593__1.637;255.06612__1.46;255.0664__7.705;257.08185__1.532;257.08187__1.55;257.08191__2.565;257.08195__1.439;257.082__1.692;257.08206__8.063;258.03855__6.013;258.03855__6.013;265.01805__2.317;265.01805__2.317;265.01805__2.317;265.01805__2.317;265.01805__2.317;265.01805__2.317;265.01822__6.79;265.01822__6.79;265.18058__1.686;265.18077__1.549;265.18112__8.292;269.0456__4.194;269.04561__1.536;269.04566__1.552;269.06597__2.294;271.06133__1.491;271.06134__1.513;271.06138__2.505;273.07698__1.518;273.07701__1.493;273.07709__7.917;293.21204__1.667;293.21224__2.686;299.07615__4.236;299.07658__2.198;305.1606__1.447;309.20713__1.575;315.25413__1.597;327.08775__1.09;329.10326__1.173;329.10332__1.363;329.10333__1.214;329.10338__1.351;329.10339__6.768;329.10357__2.23;329.10358__7.853;329.10359__7.561;335.05745__1.635;345.21008__1.657;345.21015__1.62;351.21665__1.546;351.21665__1.546;351.21671__1.498;351.21671__1.498;351.2175__2.513;351.2175__2.513;351.21797__1.527;351.21797__1.527;363.18176__1.443;363.18176__1.443;363.18176__1.443;363.18223__1.403;389.14574__7.943;391.28564__1.735;391.28564__1.832;391.28567__1.668;391.28568__1.634;391.28571__8.863;391.28583__2.748;391.28591__8.833;391.28859__2.07;405.26456__1.555;405.26458__1.587;405.26467__2.547;443.25828__1.62;443.25957__1.592;450.31511__3.071;487.23721__1.51;487.2373__1.477;487.23731__2.453;567.30014__1.472;567.30027__1.446;567.30044__2.464	147.06517__1.255;147.06517__1.255;156.99396__1.426;156.99396__1.426;156.99396__1.426;157.01307__4.856;163.03903__2.57;164.07072__0.755;175.02392__4.859;175.02392__4.859;179.05518__0.713;179.05518__0.713;179.05518__0.713;179.05518__0.713;179.05518__0.713;181.01343__4.823;193.03458__4.862;193.03458__4.862;193.03462__4.669;193.03462__4.669;209.04504__1.394;209.04504__1.394;209.04504__1.394;265.01805__2.317;265.01805__2.317;265.01805__2.317;265.01805__2.317;265.01805__2.317;265.01805__2.317;299.07658__2.198;363.18176__1.443;363.18176__1.443;363.18176__1.443;391.28564__1.832;391.28567__1.668
BPS_high_wk22	d7	Mineral absorption	14	2	179.05512__0.505;179.05512__0.505;179.05516__4.587;179.05516__4.587;179.05518__0.476;179.05518__0.476;179.05518__0.713;179.05518__0.713;179.05563__2.611;179.05563__2.611;305.1606__1.447;333.20551__1.639;333.20688__1.657;333.20699__1.622	179.05518__0.713;179.05518__0.713
BPS_high_wk22	d7	Mycolic acid biosynthesis	12	1	179.05512__0.505;179.05516__4.587;179.05518__0.476;179.05518__0.713;179.05563__2.611;248.93876__1.193;248.93878__1.166;255.04841__0.699;255.04862__0.725;567.30014__1.472;567.30027__1.446;567.30044__2.464	179.05518__0.713
BPS_high_wk22	d7	NF-kappa B signaling pathway	2	1	163.03903__2.57;327.08775__1.09	163.03903__2.57
BPS_high_wk22	d7	Naphthalene degradation	8	1	135.04397__1.834;181.01343__1.019;181.01343__1.048;181.01343__4.823;181.01345__1.124;221.04458__6.961;221.04518__1.352;335.05745__1.635	181.01343__4.823
BPS_high_wk22	d7	Naphthalene family	4	1	181.01343__1.019;181.01343__1.048;181.01343__4.823;181.01345__1.124	181.01343__4.823
BPS_high_wk22	d7	Natural killer cell mediated cytotoxicity	2	1	163.03903__2.57;327.08775__1.09	163.03903__2.57
BPS_high_wk22	d7	Neomycin, kanamycin and gentamicin biosynthesis	31	3	179.05512__0.505;179.05516__4.587;179.05518__0.476;179.05518__0.713;179.05563__2.611;190.07219__1.221;193.03445__0.38;193.03458__4.862;193.03459__0.928;193.03461__0.986;193.03462__4.669;193.03463__1.185;193.03469__4.84;193.03471__1.203;193.03472__0.42;195.05005__1.181;195.05021__0.788;195.05024__0.472;195.05032__1.209;195.05035__0.815;255.04841__0.699;255.04862__0.725;367.21216__1.494;367.21218__1.452;367.21226__2.318;385.09289__1.337;385.09299__7.248;385.09301__0.996;385.09318__7.02;385.09322__1.04;389.14574__7.943	179.05518__0.713;193.03458__4.862;193.03462__4.669
BPS_high_wk22	d7	Nicotinate and nicotinamide metabolism	28	10	138.01851__0.392;156.99396__1.426;156.99396__1.426;156.99396__1.426;156.99414__2.325;173.00832__0.434;179.05512__0.505;179.05516__4.587;179.05518__0.476;179.05518__0.713;179.05563__2.611;191.01893__0.927;191.01899__0.877;191.01899__0.877;191.01899__0.877;191.01902__1.159;191.01903__1.199;191.01903__4.876;191.01907__1.949;191.0191__4.852;191.0191__4.852;191.01918__0.417;255.04841__0.699;255.04862__0.725;315.25413__1.597;405.26456__1.555;405.26458__1.587;405.26467__2.547	156.99396__1.426;156.99396__1.426;156.99396__1.426;179.05518__0.713;191.01899__0.877;191.01899__0.877;191.01899__0.877;191.01902__1.159;191.0191__4.852;191.0191__4.852
BPS_high_wk22	d7	Nitrogen metabolism	9	3	163.03903__2.57;205.03459__4.838;205.03461__0.441;205.03466__1.185;205.03469__0.915;205.03469__4.861;205.03472__1.263;205.03473__1.161;327.08775__1.09	163.03903__2.57;205.03466__1.185;205.03469__4.861
BPS_high_wk22	d7	Ovarian steroidogenesis	22	2	144.02906__0.972;144.02909__0.466;144.02912__0.431;149.04446__1.047;149.04451__0.435;149.0446__0.865;149.04462__4.821;167.03337__4.846;167.03392__0.676;167.03397__0.381;179.05512__0.505;179.05516__4.587;179.05518__0.476;179.05518__0.713;179.05563__2.611;195.05026__1.002;293.21204__1.667;293.21224__2.686;337.23645__2.121;337.23841__1.571;337.23858__1.61;369.22792__1.494	179.05518__0.713;337.23858__1.61
BPS_high_wk22	d7	PD-L1 expression and PD-1 checkpoint pathway in cancer	2	1	163.03903__2.57;327.08775__1.09	163.03903__2.57
BPS_high_wk22	d7	PPAR signaling pathway	5	1	293.21204__1.667;293.21224__2.686;337.23645__2.121;337.23841__1.571;337.23858__1.61	337.23858__1.61
BPS_high_wk22	d7	Pancreatic secretion	2	1	163.03903__2.57;327.08775__1.09	163.03903__2.57
BPS_high_wk22	d7	Parathyroid hormone synthesis, secretion and action	3	1	163.03903__2.57;305.1606__1.447;327.08775__1.09	163.03903__2.57
BPS_high_wk22	d7	Penicillin and cephalosporin biosynthesis	14	2	171.00482__4.333;171.00482__4.806;174.05509__1.456;193.03445__0.38;193.03458__4.862;193.03459__0.928;193.03461__0.986;193.03462__4.669;193.03463__1.185;193.03469__4.84;193.03471__1.203;193.03472__0.42;230.06649__0.47;230.06653__0.467	193.03458__4.862;193.03462__4.669
BPS_high_wk22	d7	Pentose and glucuronate interconversions	71	9	133.01307__4.653;133.01308__1.233;133.01308__4.567;145.01316__4.884;145.01316__4.884;145.01319__0.364;145.01321__1.305;145.01323__1.139;145.01336__0.417;145.01343__0.446;149.00803__0.964;149.00804__0.917;149.00811__0.449;149.00842__2.603;149.00847__3.563;149.0085__1.923;149.04446__1.047;149.04446__1.047;149.04446__1.047;149.04451__0.435;149.04451__0.435;149.04451__0.435;149.0446__0.865;149.0446__0.865;149.0446__0.865;149.04462__4.821;149.04462__4.821;149.04462__4.821;153.01803__2.667;153.01826__0.473;153.01829__1.072;153.0183__0.471;153.01838__4.142;153.02947__4.808;153.02949__1.216;155.04499__0.923;155.04505__0.788;155.04512__4.753;163.03903__2.57;186.11278__0.924;186.964__0.458;193.03445__0.38;193.03458__4.862;193.03459__0.928;193.03461__0.986;193.03462__4.669;193.03463__1.185;193.03469__4.84;193.03471__1.203;193.03472__0.42;195.05005__1.181;195.05021__0.788;195.05024__0.472;195.05026__1.002;195.05026__1.002;195.05026__1.002;195.05032__1.209;195.05035__0.815;248.93876__1.193;248.93878__1.166;255.04841__0.699;255.04862__0.725;275.07567__1.631;275.07567__1.631;275.07567__1.631;327.08775__1.09;335.05745__1.635;351.21665__1.546;351.21671__1.498;351.2175__2.513;351.21797__1.527	145.01316__4.884;145.01316__4.884;145.01323__1.139;163.03903__2.57;193.03458__4.862;193.03462__4.669;275.07567__1.631;275.07567__1.631;275.07567__1.631
BPS_high_wk22	d7	Phenylalanine metabolism	20	4	129.01809__0.359;129.01809__0.359;149.04446__1.047;149.04451__0.435;149.0446__0.865;149.04462__4.821;163.03903__2.57;167.03337__4.846;167.03392__0.676;167.03397__0.381;195.05026__1.002;209.04361__3.474;209.04361__3.81;209.04463__7.022;209.04483__1.331;209.04504__1.394;209.04504__1.394;209.04504__1.394;269.06597__2.294;327.08775__1.09	163.03903__2.57;209.04504__1.394;209.04504__1.394;209.04504__1.394
BPS_high_wk22	d7	Phenylpropanoid biosynthesis	39	7	135.04397__1.834;149.04446__1.047;149.04451__0.435;149.0446__0.865;149.04462__4.821;181.04911__4.783;181.04911__4.783;181.04948__0.804;181.04982__1.2;181.04992__4.663;193.04909__2.664;193.04931__3.993;193.04931__3.993;193.04944__3.385;193.0499__1.333;193.04995__1.312;193.05013__1.129;193.05206__1.202;193.05214__1.244;195.05026__1.002;203.08194__0.936;209.04361__3.474;209.04361__3.81;209.04463__7.022;209.04483__1.331;209.04504__1.394;209.04504__1.394;209.04504__1.394;209.08069__4.323;209.08115__7.583;209.08146__1.197;269.06597__2.294;341.12354__3.654;341.12387__3.183;345.21008__1.657;345.21015__1.62;367.21216__1.494;367.21218__1.452;367.21226__2.318	181.04911__4.783;181.04911__4.783;193.04931__3.993;193.04931__3.993;209.04504__1.394;209.04504__1.394;209.04504__1.394
BPS_high_wk22	d7	Phospholipase D signaling pathway	2	1	163.03903__2.57;327.08775__1.09	163.03903__2.57
BPS_high_wk22	d7	Platelet activation	17	1	144.02906__0.972;144.02909__0.466;144.02912__0.431;149.04446__1.047;149.04451__0.435;149.0446__0.865;149.04462__4.821;163.03903__2.57;195.05026__1.002;327.08775__1.09;333.20551__1.639;333.20688__1.657;333.20699__1.622;351.21665__1.546;351.21671__1.498;351.2175__2.513;351.21797__1.527	163.03903__2.57
BPS_high_wk22	d7	Protein digestion and absorption	30	8	107.04881__2.145;151.02495__0.678;151.02503__0.756;151.02519__2.215;171.00482__4.333;171.00482__4.806;173.00832__0.434;179.05512__0.505;179.05512__0.505;179.05516__4.587;179.05516__4.587;179.05518__0.476;179.05518__0.476;179.05518__0.713;179.05518__0.713;179.05563__2.611;179.05563__2.611;191.01893__0.927;191.01899__0.877;191.01899__0.877;191.01899__0.877;191.01902__1.159;191.01903__1.199;191.01903__4.876;191.01907__1.949;191.0191__4.852;191.0191__4.852;191.01918__0.417;305.1606__1.447;389.14574__7.943	179.05518__0.713;179.05518__0.713;191.01899__0.877;191.01899__0.877;191.01899__0.877;191.01902__1.159;191.0191__4.852;191.0191__4.852
BPS_high_wk22	d7	Regulation of lipolysis in adipocytes	14	4	129.01809__0.359;144.02906__0.972;144.02909__0.466;144.02912__0.431;149.04446__1.047;149.04451__0.435;149.0446__0.865;149.04462__4.821;163.03903__2.57;195.05026__1.002;275.07567__1.631;275.07567__1.631;275.07567__1.631;327.08775__1.09	163.03903__2.57;275.07567__1.631;275.07567__1.631;275.07567__1.631
BPS_high_wk22	d7	Relaxin signaling pathway	2	1	163.03903__2.57;327.08775__1.09	163.03903__2.57
BPS_high_wk22	d7	Renin secretion	7	3	129.01809__0.359;144.02906__0.972;144.02909__0.466;144.02912__0.431;275.07567__1.631;275.07567__1.631;275.07567__1.631	275.07567__1.631;275.07567__1.631;275.07567__1.631
BPS_high_wk22	d7	Selenocompound metabolism	3	1	147.06517__1.255;147.06526__2.488;207.08701__3.124	147.06517__1.255
